pdes,name,H,diameter,albedo,rot_per,e,a,i,om,w,ma
3744,Horn-d''Arturo,12.9,15.75,0.0540,7.13,.2777191166687804,2.628023321307157,3.753709544306174,228.11164702,185.8702814808728,99.43571771380704
3747,Belinskij,10.9,26.73,0.0898,3.31,.119498431629722,3.189799433485659,24.35374021245842,38.214521995271,105.0472096628374,196.1770664415241
3751,Kiang,11.7,21.56,0.0794,8.2421,.1009979819834216,3.149367784827271,13.22472625678656,271.3372322336706,21.43984207434872,236.1730247822825
3754,Kathleen,10.3,53.23,0.0624,11.17,.1090390301560363,3.159126861155869,8.460842419800658,110.5617418951614,56.46724855321322,306.0290959069325
3757,Anagolay,18.95,0.5,0.18,9.0046,.4455898594364052,1.83483474681788,3.868007745276564,74.98092298998536,17.16830106174853,305.9690874184476
3759,Piironen,11.8,32.15,0.0297,15.02,.1170851100151897,2.718662067915171,13.05965800118032,292.9551223322192,166.6427174322437,325.4884415567626
3772,Piaf,11.2,25.93,0.0870,5.376,.06181589757110062,3.022189671128024,11.0251990594824,101.5188025405027,195.4365745006295,154.1886602567021
3776,Vartiovuori,10.8,23.42,0.2229,7.7,.06538629571736228,3.184327487338829,27.40597815980255,39.64796864095268,162.1168125586677,158.8574502182516
3784,Chopin,11.4,28.53,0.0864,12.72,.1677598073895572,3.125924464123488,13.54775641315333,94.73273605835462,192.5790219688982,138.559823130949
3793,Leonteus,8.7,86.26,0.0717,11.22,.09039458795326769,5.209249847049896,20.91388874349695,200.5480625221387,262.9114383006846,95.36081955147758
3855,Pasasymphonia,13.0,6.29,0.2569,6.5131,.2086892415193813,2.238532051995242,6.841274083236362,106.0112987787152,233.7070758954604,141.1857178275708
3872,Akirafujii,12.5,15.16,0.0583,10.635,.2034698432709739,2.661732608149448,13.04203247166179,94.7853320937615,65.93117153815484,97.295902235738
3895,Earhart,11.8,10.94,0.1228,3.564,.1808773908929248,2.351420966054003,24.34840540566093,150.8226701273282,8.778257345102082,246.8539109179795
3899,Wichterle,11.4,23.76,0.1037,5.8572,.1782310301812567,3.187234493869731,2.819556400167619,82.0380825425279,326.3103804245264,213.3274439592526
3906,Chao,10.5,47.09,0.0381,11.892,.06849062596369038,2.932275995631416,26.07399170586748,149.2009919106179,205.7299844210834,81.49910149450403
3908,Nyx,17.3,1.0,0.23,4.42601,.4586584538073798,1.927632416598041,2.182234029120651,261.4648047036734,126.3104274277971,280.0606490854203
3911,Otomo,11.4,15.9,0.1937,10.6,.09888456931959563,3.037894787227834,10.74019494737739,210.3803653329119,133.5854406714026,4.390047546344944
3915,Fukushima,12.2,20.38,0.0561,9.418,.04146566496819602,2.438819020748599,14.43189169755379,173.507456527038,144.3317275514162,338.9685875970444
3935,Toatenmongakkai,11.9,11.41,0.1962,106.3,.2329612496965572,2.539882784792365,8.745656702250988,300.4832745805941,104.3563437315219,208.865154662459
3970,Herran,12.2,13.17,0.1117,8.09,.1340137340621625,2.555765232020769,15.13899825924972,21.73437631859588,304.3823380889377,239.3322219801866
3971,Voronikhin,11.3,29.32,0.0392,5.552,.1839538561983138,2.848734907891599,13.00978071598785,284.8343217237518,83.64881610562082,169.6734583219242
3999,Aristarchus,12.6,18.14,0.0589,12.58,.1200568799697984,2.460078362808006,2.542600284883056,296.682225085826,210.3380858119012,226.5325200544166
4002,Shinagawa,11.7,12.3,0.2021,175.0,.03000179391237078,2.516312367785277,14.68541141611617,116.9227257016822,186.1526867448148,358.7093950978
4006,Sandler,12.6,16.26,0.0669,3.40,.1835391411214919,2.515454478490449,2.386716115226031,293.9853989971126,123.1617939016409,217.8240821402994
4014,Heizman,12.2,36.83,0.0206,9.36,.03132737077953018,3.420774525967912,1.10698052474944,270.6888493610589,109.2479351035033,202.214481121106
4015,Wilson-Harrington,15.99,4,0.05,3.5736,.6238405876498906,2.641953387958522,2.782446142191677,270.366068033056,91.50329032167832,70.37491689654927
4049,Noragal'',12.2,19.79,0.0859,9.2,.2725404575283591,3.070644838559353,2.38284905519522,97.33151725761626,217.5675514585345,250.3761808873893
4055,Magellan,14.5,2.49,0.31,7.475,.3264825673794139,1.820221555224687,23.25678496650269,164.8523163792635,154.3654222846898,262.5573109970985
4063,Euforbo,8.60,102.46,0.0611,8.846,.1189346050868716,5.179496027860138,18.93916518025722,113.518042645319,318.6343039068202,124.0539955267357
4068,Menestheus,9.5,62.37,0.0789,14.341,.07408716117535159,5.153073621272685,17.55803690887124,177.6986285858274,317.7859391553999,40.20308072327207
4086,Podalirius,9.10,86.89,0.0536,10.43,.1214319768758845,5.252672344003654,21.71770081504672,54.97494290907819,357.1146664069532,155.9739831022732
4112,Hrabal,11.0,48.60,0.0226,8.,.04210941271121462,3.116710008872789,16.62500952791126,175.7076249097375,173.76589053397,23.57052093699156
4132,Bartok,12.0,10.56,0.3308,3.297,.2874869984686064,2.406798436413472,23.32802764940834,173.0062018530317,254.6162567006409,130.2932584784859
4159,Freeman,11.1,17.31,0.2822,4.4021,.07343488623709292,2.550203295075669,15.18893352619143,91.31656764979509,312.133501377089,270.4228382762192
4162,SAF,11.6,23.31,0.0620,7.5,.1359398550726613,2.835348485065484,14.25048438578662,254.2207239895951,157.0929783040616,188.1078056114908
4169,Celsius,11.0,33.10,0.0704,10.887,.1721732966068914,3.391193663906607,10.04689526026218,356.0472385657128,29.8225379265523,343.3836598957828
4197,Morpheus,14.6,1.8,0.37,3.5380,.7719303466992861,2.296202837257021,12.5755725877748,7.207640646424896,122.3727733980388,56.76192944592744
4201,Orosz,11.5,29.73,0.0726,17.3849,.228881549665158,3.156365744127986,8.875507914558204,238.1728543091091,13.94415833239626,150.5877039652032
4209,Briggs,11.3,25.63,0.1288,12.22,.08506627591054661,3.155497502738522,21.62446896430446,330.3749038354291,12.73368529262365,19.600135798987
4217,Engelhardt,12.2,9.2,0.2108,3.0661,.2127706526336472,2.313870222216038,23.14298467741497,355.4489245798073,348.5332123087109,352.5839867182497
4222,Nancita,12.3,8.47,0.2703,3.8732,.2950241359741224,2.367258678849071,3.740361096680202,206.8744415802791,217.5070757919245,194.3118995032976
4224,Susa,11.3,34.50,0.0648,6.178,.1872487240675055,2.917158825985153,12.11721797966384,200.9258993936544,179.9524514629051,353.8068257683609
4226,Damiaan,11.6,31.02,0.0555,24.,.2581435902457843,2.862664986538927,5.37527045572797,212.3283482387861,131.3003449567517,72.28102314073683
4266,Waltari,11.9,24.1,0.0528,11.200,.1764241012662188,3.171268492272998,16.50106450830835,322.5345255592003,157.1463248795794,340.2891748600717
4317,Garibaldi,10.8,49.50,0.0499,28.5,.1622923213940398,3.99614108005178,9.817271358780848,38.49683248588182,94.77121912334569,158.7381175397873
4332,Milton,12.7,11.54,0.2306,3.2978,.3148394388680977,2.584837171811617,19.16836403960711,166.0016630199431,198.4717566881553,183.1805888212423
4335,Verona,13.3,5.15,0.2418,3.5943,.2203541140014325,2.211265039357365,3.103220549083116,37.64824252870177,324.7363946409375,185.5636456584533
4349,Tiburcio,11.70,26.14,0.0540,16.284,.2419186217299834,2.618828013994663,10.7374419111952,90.5280296544301,280.2184374107764,358.9157617864305
4350,Shibecha,12.2,24,0.0487,2.890,.1928818633403853,2.626805467592489,13.69198272924545,32.38640052387598,109.8954304707477,241.3529698564101
4368,Pillmore,11.4,20.93,0.1219,3.6054,.02117588005145858,3.184904808742851,20.91798716414682,225.5059682079288,117.5262298786532,208.8089415920975
4378,Voigt,11.70,11.62,0.2734,10.796,.2446647355146772,2.677499674719076,10.98522069327138,98.25940983818717,128.4843842816178,54.73088151130494
4431,Holeungholee,11.6,28.87,0.0925,9.81,.09894516410998135,3.063783153218689,10.90118425878989,223.1238960685885,218.6507994168651,248.61090756654
4436,Ortizmoreno,11.3,30.74,0.0744,8.24,.05519119925529172,3.250174785114379,17.32764951231398,90.52535225473689,27.37440920377163,206.5228061729642
4490,Bambery,13.1,8.26,0.2156,5.815,.09232834584087245,1.930856983826998,26.12228073237544,134.834632891383,267.8698105883267,211.7157181596914
4493,Naitomitsu,11.2,20.74,0.1636,5.04,.07088584030163213,3.024140398930545,9.006500129829115,264.6545993251939,157.7319111752415,318.8684784237764
4505,Okamura,11.3,19.35,0.1714,6.6687,.05130628254094739,3.008763445543583,11.842954201615,119.1921798829701,21.37880614167732,283.2228908440574
4511,Rembrandt,12.1,9.02,0.2861,3.8369,.2512989317959994,2.400206967450138,22.74156969071377,.394642499270128,302.6838592215863,148.5266316247308
4543,Phoinix,9.70,62.79,0.0591,38.866,.09638236634773152,5.117002920930874,14.7117661966777,325.4082279622138,85.50086084465823,157.7692635193963
4547,Massachusetts,11.6,24.37,0.1184,7.703,.06949066426497304,2.614121998422697,18.01275761513717,358.3111805638262,38.54310027570683,112.6375298718848
4554,Fanynka,11.7,24.48,0.0812,4.779,.1197154152171608,3.185899018766295,9.214047968341612,255.6849380884291,5.771279829770699,106.2545438715291
4660,Nereus,18.2,0.33,0.55,15.1,.3600956156600291,1.488644643047171,1.431990714893488,314.4583855757202,158.0119181229916,36.74733047730225
4709,Ennomos,8.6,80.85,0.0744,12.275,.02283433282152419,5.236908218025484,25.46380309961453,253.17128781797,88.87439679943917,103.0813636958107
4712,Iwaizumi,11.3,28.75,0.0933,6.2486,.1345841252801158,3.151920113610175,12.22465408306543,334.1011449057251,349.6471126950939,197.8123547977403
4754,Panthoos,10.0,53.15,0.0571,27.68,.01122576398758348,5.233676057130453,12.32641505628313,155.0652455775756,200.051771528369,88.68682597858371
4758,Hermitage,12.2,16.7,0.1106,10.1505,.1690358636358534,3.219180469336622,1.623306149583547,60.80759000824708,285.613769695026,123.5652623710247
4768,Hartley,11.3,36.63,0.0398,22.08,.236527385674271,3.173765925339624,20.08344396450176,320.5018198253821,26.65496197478454,214.6800051320666
4791,Iphidamas,10.0,57.85,0.0579,9.727,.04714705283015617,5.164163390593174,25.96282100894588,261.4565339592349,165.421158930842,351.3189825640796
4833,Meges,8.8,87.33,0.0531,14.250,.09173928186704029,5.245691755256765,34.69151982893745,101.7667457597661,279.8483379949359,156.2592795184251
4834,Thoas,9.0,86.82,0.0490,18.192,.1354565733262785,5.219612358547082,28.46522628594312,76.03120662268955,352.0506668625217,110.5130600132537
4836,Medon,9.4,67.73,0.0610,9.838,.1091251870549646,5.199250936823947,19.41208832465799,82.05052930060604,34.42178637277423,85.7722760777125
4874,Burke,12.2,18.50,0.0818,3.657,.1224542347187667,2.602876879075117,14.655327197665,127.5956360467117,325.5287165865763,275.1928169627331
4896,Tomoegozen,11.5,28.9,0.1345,8.869,.1680983430549614,3.10840482678308,16.56440288176669,261.4071460268336,96.5853529071033,90.92300955025443
4930,Rephiltim,11.1,31.27,0.0720,5.243,.0479114344609017,3.122584805040539,15.52843680627316,122.30168463633,358.8627427838688,263.1402873841673
4959,Niinoama,10.80,27.96,0.1082,4.73,.00611387189733799,3.146875686288839,9.004659618601968,128.9267768528795,303.9304564098119,329.6612538715054
5027,Androgeos,9.6,57.86,0.0917,11.355,.06512981570459278,5.303949168496587,31.44810568614528,78.22251349353705,345.1307832261937,122.3440407950188
5070,Arai,11.6,28.47,0.0792,53.,.06662035476825628,3.106317936571553,6.036054229759655,339.9214711158324,187.6308575845976,18.50117258370872
5081,Sanguin,12.5,15.44,0.1072,10.262,.1138030521682588,2.319007826850418,13.19499326881666,83.30094605135528,163.6303108598147,59.39963583756182
5095,Escalante,13.1,8.78,0.1203,8.542,.2171288392071362,2.43086931585809,14.60061097608768,146.8658601842326,187.5644827812607,83.24545450761551
5105,Westerhout,12.1,13.58,0.0874,13.0881,.1580853558542835,2.59588402985678,11.65771979408164,226.7582431258095,189.4454943736729,242.4191954243487
5130,Ilioneus,9.7,59.40,0.0602,14.768,.01027916909505178,5.218807850304222,15.72928597778068,242.5137219547233,114.048410741795,45.99797941150647
5133,Phillipadams,12.0,25.23,0.0697,6.6645,.2246695574091645,2.712123894631714,12.01729075506496,87.63579948921125,279.9659610554568,161.3946794977813
5144,Achates,9.0,91.91,0.0576,5.958,.2710394262216904,5.20694142110507,8.900873902912123,322.8291586156093,331.522823248248,115.5803277562437
5145,Pholus,7.1,190,0.044,9.980,.5736380615300314,20.33842632949316,24.73203268132474,119.2539858297347,354.9434423597743,90.96941827410897
5153,Gierasch,11.9,28.21,0.0735,9.00,.1715982730401108,2.658108326678174,12.79965866531189,90.89617876984292,39.71396730406499,150.4936075207859
5222,Ioffe,11.3,21.92,0.1463,19.4,.1431060886182641,2.77476254116313,34.53921292107952,220.6724284264269,330.8223525800126,1.887296820803212
5236,Yoko,13.1,8.98,0.1383,2.768,.1100261673119037,2.330978029694762,7.40054847347268,206.2563784283573,198.0841933340886,265.4676132785052
5254,Ulysses,9.1,78.34,0.0869,28.72,.1208822249901717,5.235984040380369,24.19389348890617,76.03515486553813,343.4890723491068,122.4347628949357
5259,Epeigeus,10.2,42.59,0.0739,18.42,.0727540942434204,5.199711337266566,15.92168276992042,67.46889714145479,199.3883548279503,287.8875138037616
5262,Brucegoldberg,11.1,33.25,0.0698,16.430,.1648626878997489,3.087434956095731,15.97476531241429,91.10727622861985,93.30848621062313,96.40435800590456
5264,Telephus,9.3,73.26,0.0522,9.518,.11180418938273,5.203800098821513,33.57730047923471,121.8987520760722,359.4246637603389,67.75794515291358
5283,Pyrrhus,9.6,64.58,0.0807,7.323,.1493791159881626,5.199395109783263,17.48750023547316,71.1544970158714,356.3924428972184,119.6623690273737
